"Comas";"Ile";"Sexe";"TrancheAge";"CS8";"Menages";"Individus";"ResidencesPrincipales";"PopMoyenneMenage"
"Tevaitoa";"Raiatea";"Femmes";"30-39 ans";"Ouvriers";2;11;2;3,5
"Tevaitoa";"Raiatea";"Femmes";"30-39 ans";"Sans emploi";2;56;2;3,5
"Tevaitoa";"Raiatea";"Femmes";"40-49 ans";"Agriculteurs exploitants";;3;;
"Tevaitoa";"Raiatea";"Femmes";"40-49 ans";"Artisans, commerçants et chefs d'entreprise";3;10;3;3,66666666666667
"Tevaitoa";"Raiatea";"Femmes";"40-49 ans";"Cadres et professions intellectuelles supérieures";1;6;1;4
"Tevaitoa";"Raiatea";"Femmes";"40-49 ans";"Professions intermédiaires";5;22;5;2,4
"Tevaitoa";"Raiatea";"Femmes";"40-49 ans";"Employés";12;31;12;3,33333333333333
"Tevaitoa";"Raiatea";"Femmes";"40-49 ans";"Ouvriers";2;12;2;7
"Tevaitoa";"Raiatea";"Femmes";"40-49 ans";"Sans emploi";3;62;3;2,33333333333333
"Tevaitoa";"Raiatea";"Femmes";"50-59 ans";"Agriculteurs exploitants";;1;;
"Tevaitoa";"Raiatea";"Femmes";"50-59 ans";"Artisans, commerçants et chefs d'entreprise";3;8;3;2,66666666666667
"Tevaitoa";"Raiatea";"Femmes";"50-59 ans";"Cadres et professions intellectuelles supérieures";1;6;1;2
"Tevaitoa";"Raiatea";"Femmes";"50-59 ans";"Professions intermédiaires";4;10;4;2
"Tevaitoa";"Raiatea";"Femmes";"50-59 ans";"Employés";6;16;6;2
"Tevaitoa";"Raiatea";"Femmes";"50-59 ans";"Ouvriers";1;4;1;2
"Tevaitoa";"Raiatea";"Femmes";"50-59 ans";"Sans emploi";4;70;4;1,75
"Tevaitoa";"Raiatea";"Femmes";"60-69 ans";"Artisans, commerçants et chefs d'entreprise";;3;;
"Tevaitoa";"Raiatea";"Femmes";"60-69 ans";"Cadres et professions intellectuelles supérieures";1;1;1;2
"Tevaitoa";"Raiatea";"Femmes";"60-69 ans";"Employés";3;4;3;2,33333333333333
"Tevaitoa";"Raiatea";"Femmes";"60-69 ans";"Sans emploi";10;70;10;1,2
"Tevaitoa";"Raiatea";"Femmes";"70-79 ans";"Sans emploi";10;36;10;1,3
"Tevaitoa";"Raiatea";"Femmes";"80 ans et plus";"Sans emploi";3;10;3;1,66666666666667
"Vaiaau";"Raiatea";"Hommes";"0-9 ans";"Né après le 22/08/1998";;73;;
"Vaiaau";"Raiatea";"Hommes";"10-19 ans";"Ouvriers";1;2;1;6
"Vaiaau";"Raiatea";"Hommes";"10-19 ans";"Sans emploi";9;65;9;4,77777777777778
"Vaiaau";"Raiatea";"Hommes";"10-19 ans";"Né après le 22/08/1998";;38;;
"Vaiaau";"Raiatea";"Hommes";"20-29 ans";"Agriculteurs exploitants";2;2;2;2
"Vaiaau";"Raiatea";"Hommes";"20-29 ans";"Artisans, commerçants et chefs d'entreprise";;1;;
"Vaiaau";"Raiatea";"Hommes";"20-29 ans";"Professions intermédiaires";;1;;
"Vaiaau";"Raiatea";"Hommes";"20-29 ans";"Employés";1;1;1;4
"Vaiaau";"Raiatea";"Hommes";"20-29 ans";"Ouvriers";9;11;9;5,11111111111111
"Vaiaau";"Raiatea";"Hommes";"20-29 ans";"Sans emploi";22;42;22;3,59090909090909
"Vaiaau";"Raiatea";"Hommes";"30-39 ans";"Professions intermédiaires";1;1;1;4
"Vaiaau";"Raiatea";"Hommes";"30-39 ans";"Employés";6;7;6;5
"Vaiaau";"Raiatea";"Hommes";"30-39 ans";"Ouvriers";11;12;11;3,72727272727273
"Vaiaau";"Raiatea";"Hommes";"30-39 ans";"Sans emploi";17;31;17;3,58823529411765
"Vaiaau";"Raiatea";"Hommes";"40-49 ans";"Agriculteurs exploitants";1;1;1;4
"Vaiaau";"Raiatea";"Hommes";"40-49 ans";"Artisans, commerçants et chefs d'entreprise";5;5;5;3,4
"Vaiaau";"Raiatea";"Hommes";"40-49 ans";"Professions intermédiaires";1;1;1;2
"Vaiaau";"Raiatea";"Hommes";"40-49 ans";"Employés";9;9;9;3,44444444444444
"Vaiaau";"Raiatea";"Hommes";"40-49 ans";"Ouvriers";15;15;15;4,4
"Vaiaau";"Raiatea";"Hommes";"40-49 ans";"Sans emploi";20;36;20;3,95
"Vaiaau";"Raiatea";"Hommes";"50-59 ans";"Agriculteurs exploitants";4;4;4;4,25
"Vaiaau";"Raiatea";"Hommes";"50-59 ans";"Artisans, commerçants et chefs d'entreprise";2;2;2;1
"Vaiaau";"Raiatea";"Hommes";"50-59 ans";"Employés";3;3;3;4,66666666666667
"Vaiaau";"Raiatea";"Hommes";"50-59 ans";"Ouvriers";6;6;6;4,66666666666667
"Vaiaau";"Raiatea";"Hommes";"50-59 ans";"Sans emploi";19;39;19;4,05263157894737
"Vaiaau";"Raiatea";"Hommes";"60-69 ans";"Agriculteurs exploitants";1;1;1;2
"Vaiaau";"Raiatea";"Hommes";"60-69 ans";"Sans emploi";17;24;17;2,82352941176471
"Vaiaau";"Raiatea";"Hommes";"70-79 ans";"Sans emploi";9;19;9;1,88888888888889
"Vaiaau";"Raiatea";"Hommes";"80 ans et plus";"Sans emploi";6;8;6;2
"Vaiaau";"Raiatea";"Femmes";"0-9 ans";"Né après le 22/08/1998";;62;;
"Vaiaau";"Raiatea";"Femmes";"10-19 ans";"Sans emploi";;46;;
"Vaiaau";"Raiatea";"Femmes";"10-19 ans";"Né après le 22/08/1998";;34;;
"Vaiaau";"Raiatea";"Femmes";"20-29 ans";"Employés";;6;;
"Vaiaau";"Raiatea";"Femmes";"20-29 ans";"Ouvriers";1;3;1;8
"Vaiaau";"Raiatea";"Femmes";"20-29 ans";"Sans emploi";3;67;3;5
"Vaiaau";"Raiatea";"Femmes";"30-39 ans";"Professions intermédiaires";1;3;1;4
"Vaiaau";"Raiatea";"Femmes";"30-39 ans";"Employés";6;8;6;4,66666666666667
"Vaiaau";"Raiatea";"Femmes";"30-39 ans";"Ouvriers";;1;;
"Vaiaau";"Raiatea";"Femmes";"30-39 ans";"Sans emploi";5;37;5;4,8
"Vaiaau";"Raiatea";"Femmes";"40-49 ans";"Agriculteurs exploitants";;1;;
"Vaiaau";"Raiatea";"Femmes";"40-49 ans";"Artisans, commerçants et chefs d'entreprise";1;2;1;5
"Vaiaau";"Raiatea";"Femmes";"40-49 ans";"Professions intermédiaires";;1;;
"Vaiaau";"Raiatea";"Femmes";"40-49 ans";"Employés";4;7;4;3,75
"Vaiaau";"Raiatea";"Femmes";"40-49 ans";"Ouvriers";;2;;
"Vaiaau";"Raiatea";"Femmes";"40-49 ans";"Sans emploi";4;47;4;3
"Vaiaau";"Raiatea";"Femmes";"50-59 ans";"Cadres et professions intellectuelles supérieures";1;1;1;2
"Vaiaau";"Raiatea";"Femmes";"50-59 ans";"Professions intermédiaires";1;1;1;2
"Vaiaau";"Raiatea";"Femmes";"50-59 ans";"Employés";3;4;3;3,66666666666667
"Vaiaau";"Raiatea";"Femmes";"50-59 ans";"Ouvriers";1;1;1;2
"Vaiaau";"Raiatea";"Femmes";"50-59 ans";"Sans emploi";;27;;
"Vaiaau";"Raiatea";"Femmes";"60-69 ans";"Ouvriers";;1;;
"Vaiaau";"Raiatea";"Femmes";"60-69 ans";"Sans emploi";3;22;3;1,33333333333333
"Vaiaau";"Raiatea";"Femmes";"70-79 ans";"Sans emploi";6;22;6;1
"Vaiaau";"Raiatea";"Femmes";"80 ans et plus";"Employés";;1;;
"Vaiaau";"Raiatea";"Femmes";"80 ans et plus";"Sans emploi";4;10;4;1,25
"Tureia";"Tematangi";"Hommes";"0-9 ans";"Né après le 22/08/1998";;10;;
"Tureia";"Tematangi";"Hommes";"10-19 ans";"Agriculteurs exploitants";;1;;
"Tureia";"Tematangi";"Hommes";"10-19 ans";"Né après le 22/08/1998";;6;;
"Tureia";"Tematangi";"Hommes";"20-29 ans";"Agriculteurs exploitants";2;5;2;5
"Tureia";"Tematangi";"Hommes";"20-29 ans";"Professions intermédiaires";1;1;1;1
"Tureia";"Tematangi";"Hommes";"20-29 ans";"Sans emploi";;1;;
"Tureia";"Tematangi";"Hommes";"30-39 ans";"Agriculteurs exploitants";1;1;1;6
"Tureia";"Tematangi";"Hommes";"30-39 ans";"Employés";1;1;1;4
"Tureia";"Tematangi";"Hommes";"40-49 ans";"Agriculteurs exploitants";1;2;1;6
"Tureia";"Tematangi";"Hommes";"40-49 ans";"Employés";1;1;1;1
"Tureia";"Tematangi";"Hommes";"40-49 ans";"Ouvriers";1;1;1;7
"Tureia";"Tematangi";"Hommes";"50-59 ans";"Agriculteurs exploitants";2;2;2;2,5
"Tureia";"Tematangi";"Hommes";"50-59 ans";"Employés";1;1;1;3
"Tureia";"Tematangi";"Hommes";"50-59 ans";"Sans emploi";;1;;
"Tureia";"Tematangi";"Hommes";"60-69 ans";"Agriculteurs exploitants";1;1;1;2
"Tureia";"Tematangi";"Hommes";"60-69 ans";"Employés";1;1;1;2
"Tureia";"Tematangi";"Hommes";"70-79 ans";"Agriculteurs exploitants";1;1;1;4
"Tureia";"Tematangi";"Femmes";"0-9 ans";"Né après le 22/08/1998";;4;;
"Tureia";"Tematangi";"Femmes";"10-19 ans";"Agriculteurs exploitants";;1;;
"Tureia";"Tematangi";"Femmes";"10-19 ans";"Né après le 22/08/1998";;4;;
"Tureia";"Tematangi";"Femmes";"20-29 ans";"Agriculteurs exploitants";;3;;
"Tureia";"Tematangi";"Femmes";"30-39 ans";"Agriculteurs exploitants";1;5;1;7
"Tureia";"Tematangi";"Femmes";"30-39 ans";"Sans emploi";;1;;
"Tureia";"Tematangi";"Femmes";"40-49 ans";"Agriculteurs exploitants";;2;;
"Tureia";"Tematangi";"Femmes";"40-49 ans";"Sans emploi";;1;;
"Tureia";"Tureia";"Hommes";"0-9 ans";"Né après le 22/08/1998";;26;;
"Tureia";"Tureia";"Hommes";"10-19 ans";"Sans emploi";;10;;
"Tureia";"Tureia";"Hommes";"10-19 ans";"Né après le 22/08/1998";;11;;
"Tureia";"Tureia";"Hommes";"20-29 ans";"Agriculteurs exploitants";3;5;3;3
"Tureia";"Tureia";"Hommes";"20-29 ans";"Professions intermédiaires";1;1;1;3
"Tureia";"Tureia";"Hommes";"20-29 ans";"Employés";;2;;
"Tureia";"Tureia";"Hommes";"20-29 ans";"Ouvriers";4;6;4;4,75
"Tureia";"Tureia";"Hommes";"20-29 ans";"Sans emploi";5;18;5;4,6
"Tureia";"Tureia";"Hommes";"30-39 ans";"Agriculteurs exploitants";1;2;1;8
"Tureia";"Tureia";"Hommes";"30-39 ans";"Professions intermédiaires";2;2;2;3
"Tureia";"Tureia";"Hommes";"30-39 ans";"Employés";3;4;3;4
"Tureia";"Tureia";"Hommes";"30-39 ans";"Ouvriers";5;5;5;4,4
"Tureia";"Tureia";"Hommes";"30-39 ans";"Sans emploi";4;5;4;5,75
"Tureia";"Tureia";"Hommes";"40-49 ans";"Agriculteurs exploitants";2;2;2;4,5
"Tureia";"Tureia";"Hommes";"40-49 ans";"Cadres et professions intellectuelles supérieures";1;1;1;2
"Tureia";"Tureia";"Hommes";"40-49 ans";"Employés";3;3;3;7,66666666666667
"Tureia";"Tureia";"Hommes";"40-49 ans";"Ouvriers";2;2;2;7,5
"Tureia";"Tureia";"Hommes";"40-49 ans";"Sans emploi";6;7;6;3,16666666666667
"Tureia";"Tureia";"Hommes";"50-59 ans";"Agriculteurs exploitants";1;1;1;2
"Tureia";"Tureia";"Hommes";"50-59 ans";"Professions intermédiaires";1;1;1;4
"Tureia";"Tureia";"Hommes";"50-59 ans";"Employés";1;1;1;4
"Tureia";"Tureia";"Hommes";"50-59 ans";"Ouvriers";2;2;2;2
"Tureia";"Tureia";"Hommes";"50-59 ans";"Sans emploi";1;2;1;4
"Tureia";"Tureia";"Hommes";"60-69 ans";"Sans emploi";2;3;2;5
"Tureia";"Tureia";"Hommes";"70-79 ans";"Sans emploi";1;1;1;2
"Tureia";"Tureia";"Femmes";"0-9 ans";"Né après le 22/08/1998";;27;;
"Tureia";"Tureia";"Femmes";"10-19 ans";"Sans emploi";;17;;
"Tureia";"Tureia";"Femmes";"10-19 ans";"Né après le 22/08/1998";;16;;
"Tureia";"Tureia";"Femmes";"20-29 ans";"Artisans, commerçants et chefs d'entreprise";;1;;
"Tureia";"Tureia";"Femmes";"20-29 ans";"Professions intermédiaires";2;2;2;2
"Tureia";"Tureia";"Femmes";"20-29 ans";"Employés";1;3;1;3
"Tureia";"Tureia";"Femmes";"20-29 ans";"Sans emploi";;16;;
"Tureia";"Tureia";"Femmes";"30-39 ans";"Agriculteurs exploitants";;1;;
"Tureia";"Tureia";"Femmes";"30-39 ans";"Artisans, commerçants et chefs d'entreprise";1;1;1;5
"Tureia";"Tureia";"Femmes";"30-39 ans";"Employés";;1;;
"Tureia";"Tureia";"Femmes";"30-39 ans";"Sans emploi";;9;;
"Tureia";"Tureia";"Femmes";"40-49 ans";"Employés";;3;;
"Tureia";"Tureia";"Femmes";"40-49 ans";"Sans emploi";;7;;
"Tureia";"Tureia";"Femmes";"50-59 ans";"Artisans, commerçants et chefs d'entreprise";1;1;1;2
"Tureia";"Tureia";"Femmes";"50-59 ans";"Employés";1;2;1;3
"Tureia";"Tureia";"Femmes";"50-59 ans";"Ouvriers";1;1;1;1
"Tureia";"Tureia";"Femmes";"50-59 ans";"Sans emploi";;5;;
"Tureia";"Tureia";"Femmes";"60-69 ans";"Artisans, commerçants et chefs d'entreprise";1;1;1;1
"Tureia";"Tureia";"Femmes";"60-69 ans";"Sans emploi";;1;;
"Tureia";"Tureia";"Femmes";"70-79 ans";"Sans emploi";1;5;1;1
"Ua Huka";"Ua Huka";"Hommes";"0-9 ans";"Né après le 22/08/1998";;56;;
"Ua Huka";"Ua Huka";"Hommes";"10-19 ans";"Ouvriers";2;2;2;8
"Ua Huka";"Ua Huka";"Hommes";"10-19 ans";"Sans emploi";;35;;
"Ua Huka";"Ua Huka";"Hommes";"10-19 ans";"Né après le 22/08/1998";;16;;
"Ua Huka";"Ua Huka";"Hommes";"20-29 ans";"Agriculteurs exploitants";1;3;1;5
"Ua Huka";"Ua Huka";"Hommes";"20-29 ans";"Artisans, commerçants et chefs d'entreprise";1;3;1;3
"Ua Huka";"Ua Huka";"Hommes";"20-29 ans";"Professions intermédiaires";1;1;1;3
"Ua Huka";"Ua Huka";"Hommes";"20-29 ans";"Employés";1;2;1;2
"Ua Huka";"Ua Huka";"Hommes";"20-29 ans";"Ouvriers";5;6;5;4
"Ua Huka";"Ua Huka";"Hommes";"20-29 ans";"Sans emploi";11;46;11;3,27272727272727
"Ua Huka";"Ua Huka";"Hommes";"30-39 ans";"Agriculteurs exploitants";3;3;3;3
"Ua Huka";"Ua Huka";"Hommes";"30-39 ans";"Artisans, commerçants et chefs d'entreprise";4;6;4;3
"Ua Huka";"Ua Huka";"Hommes";"30-39 ans";"Professions intermédiaires";3;3;3;3,33333333333333
"Ua Huka";"Ua Huka";"Hommes";"30-39 ans";"Employés";3;3;3;5,33333333333333
"Ua Huka";"Ua Huka";"Hommes";"30-39 ans";"Ouvriers";6;7;6;4,83333333333333
"Ua Huka";"Ua Huka";"Hommes";"30-39 ans";"Sans emploi";16;25;16;3,25
"Ua Huka";"Ua Huka";"Hommes";"40-49 ans";"Agriculteurs exploitants";2;2;2;5
"Ua Huka";"Ua Huka";"Hommes";"40-49 ans";"Artisans, commerçants et chefs d'entreprise";6;6;6;6,33333333333333
"Ua Huka";"Ua Huka";"Hommes";"40-49 ans";"Professions intermédiaires";1;1;1;4
"Ua Huka";"Ua Huka";"Hommes";"40-49 ans";"Employés";4;4;4;3,75
"Ua Huka";"Ua Huka";"Hommes";"40-49 ans";"Ouvriers";3;3;3;4,66666666666667
"Ua Huka";"Ua Huka";"Hommes";"40-49 ans";"Sans emploi";15;28;15;4,06666666666667
"Ua Huka";"Ua Huka";"Hommes";"50-59 ans";"Agriculteurs exploitants";3;3;3;5
"Ua Huka";"Ua Huka";"Hommes";"50-59 ans";"Artisans, commerçants et chefs d'entreprise";3;3;3;4
"Ua Huka";"Ua Huka";"Hommes";"50-59 ans";"Professions intermédiaires";1;1;1;5
"Ua Huka";"Ua Huka";"Hommes";"50-59 ans";"Employés";3;3;3;4,66666666666667
"Ua Huka";"Ua Huka";"Hommes";"50-59 ans";"Ouvriers";12;12;12;4,08333333333333
"Ua Huka";"Ua Huka";"Hommes";"50-59 ans";"Sans emploi";5;12;5;2,2
"Ua Huka";"Ua Huka";"Hommes";"60-69 ans";"Artisans, commerçants et chefs d'entreprise";1;1;1;2
"Ua Huka";"Ua Huka";"Hommes";"60-69 ans";"Employés";2;2;2;5
"Ua Huka";"Ua Huka";"Hommes";"60-69 ans";"Ouvriers";1;1;1;3
"Ua Huka";"Ua Huka";"Hommes";"60-69 ans";"Sans emploi";10;14;10;1,9
"Ua Huka";"Ua Huka";"Hommes";"70-79 ans";"Artisans, commerçants et chefs d'entreprise";1;1;1;2
"Ua Huka";"Ua Huka";"Hommes";"70-79 ans";"Sans emploi";6;10;6;2,83333333333333
"Ua Huka";"Ua Huka";"Hommes";"80 ans et plus";"Sans emploi";1;1;1;1
"Ua Huka";"Ua Huka";"Femmes";"0-9 ans";"Né après le 22/08/1998";;54;;
"Ua Huka";"Ua Huka";"Femmes";"10-19 ans";"Artisans, commerçants et chefs d'entreprise";;1;;
"Ua Huka";"Ua Huka";"Femmes";"10-19 ans";"Sans emploi";1;28;1;3
"Ua Huka";"Ua Huka";"Femmes";"10-19 ans";"Né après le 22/08/1998";;25;;
"Ua Huka";"Ua Huka";"Femmes";"20-29 ans";"Artisans, commerçants et chefs d'entreprise";3;5;3;3,33333333333333
"Ua Huka";"Ua Huka";"Femmes";"20-29 ans";"Professions intermédiaires";1;2;1;2
"Ua Huka";"Ua Huka";"Femmes";"20-29 ans";"Employés";5;6;5;2,6
"Ua Huka";"Ua Huka";"Femmes";"20-29 ans";"Ouvriers";1;3;1;3
"Ua Huka";"Ua Huka";"Femmes";"20-29 ans";"Sans emploi";2;48;2;2,5
"Ua Huka";"Ua Huka";"Femmes";"30-39 ans";"Artisans, commerçants et chefs d'entreprise";2;3;2;3
"Ua Huka";"Ua Huka";"Femmes";"30-39 ans";"Professions intermédiaires";1;2;1;2
"Ua Huka";"Ua Huka";"Femmes";"30-39 ans";"Employés";3;7;3;5,66666666666667
"Ua Huka";"Ua Huka";"Femmes";"30-39 ans";"Ouvriers";1;1;1;5
"Ua Huka";"Ua Huka";"Femmes";"30-39 ans";"Sans emploi";2;30;2;4,5
"Ua Huka";"Ua Huka";"Femmes";"40-49 ans";"Artisans, commerçants et chefs d'entreprise";1;3;1;2
"Ua Huka";"Ua Huka";"Femmes";"40-49 ans";"Cadres et professions intellectuelles supérieures";;1;;
"Ua Huka";"Ua Huka";"Femmes";"40-49 ans";"Professions intermédiaires";;1;;
"Ua Huka";"Ua Huka";"Femmes";"40-49 ans";"Employés";1;5;1;7
"Ua Huka";"Ua Huka";"Femmes";"40-49 ans";"Sans emploi";2;16;2;2,5
"Ua Huka";"Ua Huka";"Femmes";"50-59 ans";"Agriculteurs exploitants";;1;;
"Ua Huka";"Ua Huka";"Femmes";"50-59 ans";"Artisans, commerçants et chefs d'entreprise";1;3;1;3
"Ua Huka";"Ua Huka";"Femmes";"50-59 ans";"Professions intermédiaires";1;1;1;7
"Ua Huka";"Ua Huka";"Femmes";"50-59 ans";"Employés";1;3;1;6
"Ua Huka";"Ua Huka";"Femmes";"50-59 ans";"Ouvriers";;1;;
"Ua Huka";"Ua Huka";"Femmes";"50-59 ans";"Sans emploi";;25;;
"Ua Huka";"Ua Huka";"Femmes";"60-69 ans";"Sans emploi";;13;;
"Ua Huka";"Ua Huka";"Femmes";"70-79 ans";"Sans emploi";;5;;
"Ua Huka";"Ua Huka";"Femmes";"80 ans et plus";"Sans emploi";1;3;1;1
"Hakahau";"Ua Pou";"Hommes";"0-9 ans";"Né après le 22/08/1998";;164;;
"Hakahau";"Ua Pou";"Hommes";"10-19 ans";"Sans emploi";3;68;3;3,33333333333333
"Hakahau";"Ua Pou";"Hommes";"10-19 ans";"Né après le 22/08/1998";;60;;
"Hakahau";"Ua Pou";"Hommes";"20-29 ans";"Agriculteurs exploitants";4;5;4;5
"Hakahau";"Ua Pou";"Hommes";"20-29 ans";"Artisans, commerçants et chefs d'entreprise";4;5;4;3,5
"Hakahau";"Ua Pou";"Hommes";"20-29 ans";"Professions intermédiaires";4;7;4;3,25
"Hakahau";"Ua Pou";"Hommes";"20-29 ans";"Employés";4;4;4;2,75
"Hakahau";"Ua Pou";"Hommes";"20-29 ans";"Ouvriers";8;22;8;3
"Hakahau";"Ua Pou";"Hommes";"20-29 ans";"Sans emploi";19;63;19;3,52631578947368
"Hakahau";"Ua Pou";"Hommes";"30-39 ans";"Agriculteurs exploitants";3;4;3;3,66666666666667
"Hakahau";"Ua Pou";"Hommes";"30-39 ans";"Artisans, commerçants et chefs d'entreprise";13;14;13;4,15384615384615
"Hakahau";"Ua Pou";"Hommes";"30-39 ans";"Cadres et professions intellectuelles supérieures";6;6;6;3,66666666666667
"Hakahau";"Ua Pou";"Hommes";"30-39 ans";"Professions intermédiaires";10;10;10;3,2
"Hakahau";"Ua Pou";"Hommes";"30-39 ans";"Employés";3;3;3;2,33333333333333
"Hakahau";"Ua Pou";"Hommes";"30-39 ans";"Ouvriers";21;22;21;3,9047619047619
"Hakahau";"Ua Pou";"Hommes";"30-39 ans";"Sans emploi";30;65;30;3,86666666666667
"Hakahau";"Ua Pou";"Hommes";"40-49 ans";"Agriculteurs exploitants";9;9;9;3,77777777777778
"Hakahau";"Ua Pou";"Hommes";"40-49 ans";"Artisans, commerçants et chefs d'entreprise";16;16;16;3,875
"Hakahau";"Ua Pou";"Hommes";"40-49 ans";"Professions intermédiaires";7;7;7;4,28571428571429
"Hakahau";"Ua Pou";"Hommes";"40-49 ans";"Employés";10;10;10;4,9
"Hakahau";"Ua Pou";"Hommes";"40-49 ans";"Ouvriers";33;33;33;5,18181818181818
"Hakahau";"Ua Pou";"Hommes";"40-49 ans";"Sans emploi";18;41;18;4,38888888888889
"Hakahau";"Ua Pou";"Hommes";"50-59 ans";"Agriculteurs exploitants";9;9;9;3,88888888888889
"Hakahau";"Ua Pou";"Hommes";"50-59 ans";"Artisans, commerçants et chefs d'entreprise";9;9;9;3,77777777777778
"Hakahau";"Ua Pou";"Hommes";"50-59 ans";"Cadres et professions intellectuelles supérieures";4;4;4;2,25
"Hakahau";"Ua Pou";"Hommes";"50-59 ans";"Professions intermédiaires";10;10;10;3,3
"Hakahau";"Ua Pou";"Hommes";"50-59 ans";"Employés";10;10;10;3,7
"Hakahau";"Ua Pou";"Hommes";"50-59 ans";"Ouvriers";17;19;17;4,88235294117647
"Hakahau";"Ua Pou";"Hommes";"50-59 ans";"Sans emploi";14;25;14;2,92857142857143
"Hakahau";"Ua Pou";"Hommes";"60-69 ans";"Artisans, commerçants et chefs d'entreprise";2;3;2;3,5
"Hakahau";"Ua Pou";"Hommes";"60-69 ans";"Cadres et professions intellectuelles supérieures";1;1;1;6
"Hakahau";"Ua Pou";"Hommes";"60-69 ans";"Professions intermédiaires";2;2;2;4
"Hakahau";"Ua Pou";"Hommes";"60-69 ans";"Employés";3;3;3;6
"Hakahau";"Ua Pou";"Hommes";"60-69 ans";"Ouvriers";1;1;1;8
"Hakahau";"Ua Pou";"Hommes";"60-69 ans";"Sans emploi";23;41;23;2,60869565217391
"Hakahau";"Ua Pou";"Hommes";"70-79 ans";"Artisans, commerçants et chefs d'entreprise";1;1;1;1
"Hakahau";"Ua Pou";"Hommes";"70-79 ans";"Sans emploi";15;22;15;2,33333333333333
"Hakahau";"Ua Pou";"Hommes";"80 ans et plus";"Artisans, commerçants et chefs d'entreprise";1;1;1;2
"Hakahau";"Ua Pou";"Hommes";"80 ans et plus";"Sans emploi";3;4;3;2
"Hakahau";"Ua Pou";"Femmes";"0-9 ans";"Né après le 22/08/1998";;159;;
"Hakahau";"Ua Pou";"Femmes";"10-19 ans";"Employés";;1;;
"Hakahau";"Ua Pou";"Femmes";"10-19 ans";"Sans emploi";1;69;1;6
"Hakahau";"Ua Pou";"Femmes";"10-19 ans";"Né après le 22/08/1998";;81;;
"Hakahau";"Ua Pou";"Femmes";"20-29 ans";"Artisans, commerçants et chefs d'entreprise";;3;;
"Hakahau";"Ua Pou";"Femmes";"20-29 ans";"Cadres et professions intellectuelles supérieures";;1;;
"Hakahau";"Ua Pou";"Femmes";"20-29 ans";"Professions intermédiaires";6;9;6;2,33333333333333
"Hakahau";"Ua Pou";"Femmes";"20-29 ans";"Employés";4;18;4;3
"Hakahau";"Ua Pou";"Femmes";"20-29 ans";"Ouvriers";1;2;1;4
"Hakahau";"Ua Pou";"Femmes";"20-29 ans";"Sans emploi";6;99;6;3,16666666666667
"Hakahau";"Ua Pou";"Femmes";"30-39 ans";"Artisans, commerçants et chefs d'entreprise";2;8;2;4
"Hakahau";"Ua Pou";"Femmes";"30-39 ans";"Cadres et professions intellectuelles supérieures";1;2;1;4
"Hakahau";"Ua Pou";"Femmes";"30-39 ans";"Professions intermédiaires";4;7;4;2,25
"Hakahau";"Ua Pou";"Femmes";"30-39 ans";"Employés";6;15;6;4,33333333333333
"Hakahau";"Ua Pou";"Femmes";"30-39 ans";"Ouvriers";2;4;2;4,5
"Hakahau";"Ua Pou";"Femmes";"30-39 ans";"Sans emploi";10;64;10;4,7
"Hakahau";"Ua Pou";"Femmes";"40-49 ans";"Agriculteurs exploitants";1;1;1;2
"Hakahau";"Ua Pou";"Femmes";"40-49 ans";"Artisans, commerçants et chefs d'entreprise";2;10;2;3,5
"Hakahau";"Ua Pou";"Femmes";"40-49 ans";"Cadres et professions intellectuelles supérieures";1;1;1;2
"Hakahau";"Ua Pou";"Femmes";"40-49 ans";"Professions intermédiaires";;4;;
"Hakahau";"Ua Pou";"Femmes";"40-49 ans";"Employés";5;11;5;3,8
"Hakahau";"Ua Pou";"Femmes";"40-49 ans";"Ouvriers";2;4;2;4,5
"Hakahau";"Ua Pou";"Femmes";"40-49 ans";"Sans emploi";11;73;11;2,36363636363636
"Hakahau";"Ua Pou";"Femmes";"50-59 ans";"Agriculteurs exploitants";;2;;
"Hakahau";"Ua Pou";"Femmes";"50-59 ans";"Artisans, commerçants et chefs d'entreprise";1;7;1;2
"Hakahau";"Ua Pou";"Femmes";"50-59 ans";"Cadres et professions intellectuelles supérieures";2;2;2;3
"Hakahau";"Ua Pou";"Femmes";"50-59 ans";"Professions intermédiaires";;4;;
"Hakahau";"Ua Pou";"Femmes";"50-59 ans";"Employés";2;8;2;4
"Hakahau";"Ua Pou";"Femmes";"50-59 ans";"Ouvriers";1;1;1;3
"Hakahau";"Ua Pou";"Femmes";"50-59 ans";"Sans emploi";6;58;6;1,66666666666667
"Hakahau";"Ua Pou";"Femmes";"60-69 ans";"Artisans, commerçants et chefs d'entreprise";1;2;1;4
"Hakahau";"Ua Pou";"Femmes";"60-69 ans";"Professions intermédiaires";;1;;
"Hakahau";"Ua Pou";"Femmes";"60-69 ans";"Employés";2;5;2;3
"Hakahau";"Ua Pou";"Femmes";"60-69 ans";"Sans emploi";6;33;6;1
"Hakahau";"Ua Pou";"Femmes";"70-79 ans";"Ouvriers";;1;;
"Hakahau";"Ua Pou";"Femmes";"70-79 ans";"Sans emploi";7;30;7;1,28571428571429
"Hakahau";"Ua Pou";"Femmes";"80 ans et plus";"Sans emploi";1;7;1;1
"Hakamaii";"Ua Pou";"Hommes";"0-9 ans";"Né après le 22/08/1998";;48;;
"Hakamaii";"Ua Pou";"Hommes";"10-19 ans";"Agriculteurs exploitants";;2;;
